Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,12699,2022-11-30,-0.064400744,-0.050045029,-0.070085588,21,100
Market-Adjusted Model,12717,2022-11-30,-0.037761109,-0.043418339,-0.043445954,21,100
Market-Adjusted Model,12741,2022-11-30,0.0601766355,0.0535347578,0.054491791,21,100
Market-Adjusted Model,12745,2022-11-30,-0.16406244,-0.182472341,-0.169747284,21,100
Market-Adjusted Model,12747,2022-11-30,0.0087579332,0.0022732714,0.0030730887,21,100
Market-Adjusted Model,12748,2022-11-30,-0.018144153,-0.024702424,-0.023828997,21,100
Market-Adjusted Model,12751,2022-11-30,-0.440000003,-0.487087629,-0.445684847,21,100
Market-Adjusted Model,12753,2022-11-30,0.0552091484,0.0473425427,0.0495243039,21,100
Market-Adjusted Model,12754,2022-11-30,-0.003136655,-0.00728083,-0.008821499,21,100
Market-Adjusted Model,12756,2022-11-30,-0.032258074,-0.036056211,-0.037942919,21,100
Market-Adjusted Model,12759,2022-11-30,-0.013619877,-0.020102574,-0.019304722,21,100
Market-Adjusted Model,12781,2022-11-30,-0.01406771,-0.015669718,-0.019752555,21,100
Market-Adjusted Model,12783,2022-11-30,0.0107033169,0.0053881658,0.0050184724,21,100
Market-Adjusted Model,12786,2022-11-30,-0.125132582,-0.127067272,-0.130817427,21,100
Market-Adjusted Model,12788,2022-11-30,-0.146487294,-0.154169133,-0.152172138,21,100
Market-Adjusted Model,12789,2022-11-30,-0.451090251,-0.500023794,-0.456775096,21,100
Market-Adjusted Model,12796,2022-11-30,-0.069573287,-0.077323296,-0.075258131,21,100
Market-Adjusted Model,12826,2022-11-30,-0.009513283,-0.013316741,-0.015198128,21,100
Market-Adjusted Model,12828,2022-11-30,0.1428570887,0.1309243962,0.1371722442,21,100
Market-Adjusted Model,12839,2022-11-30,-0.03183516,-0.036383847,-0.037520004,21,100
Market-Adjusted Model,12840,2022-11-30,-0.21794867,-0.242640129,-0.223633515,21,100
Market-Adjusted Model,12841,2022-11-30,0.0293319035,0.0231221524,0.023647059,21,100
Market-Adjusted Model,12842,2022-11-30,0.0175590438,0.0106707697,0.0118741993,21,100
Market-Adjusted Model,12844,2022-11-30,0.0106881002,0.0040625689,0.0050032557,21,100
Market-Adjusted Model,12847,2022-11-30,0.0009915383,-0.005480426,-0.004693306,21,100
Market-Adjusted Model,12852,2022-11-30,0.1492550437,0.1390817973,0.1435701992,21,100
Market-Adjusted Model,12867,2022-11-30,-0.003034693,-0.009106027,-0.008719537,21,100
Market-Adjusted Model,12868,2022-11-30,0.0357497698,0.0293883633,0.0300649253,21,100
Market-Adjusted Model,12870,2022-11-30,0.0051493404,-0.001899573,-0.000535504,21,100
Market-Adjusted Model,12871,2022-11-30,0.0839694779,0.0782809505,0.0782846334,21,100
Market-Adjusted Model,12872,2022-11-30,-0.073812509,-0.078920157,-0.079497353,21,100
Market-Adjusted Model,12874,2022-11-30,0.0210883717,0.0141161417,0.0154035272,21,100
Market-Adjusted Model,12875,2022-11-30,-0.00267686,-0.008457219,-0.008361705,21,100
Market-Adjusted Model,12876,2022-11-30,-0.001777606,-0.007949943,-0.00746245,21,100
Market-Adjusted Model,12877,2022-11-30,0.6105262915,0.5062068473,0.604841447,21,100
Market-Adjusted Model,12880,2022-11-30,-0.127142859,-0.135769727,-0.132827704,21,100
Market-Adjusted Model,12885,2022-11-30,-0.023373735,-0.029978986,-0.02905858,21,100
Market-Adjusted Model,12886,2022-11-30,0.0147419979,0.0145945065,0.0090571534,21,100
Market-Adjusted Model,12890,2022-11-30,-0.476190467,-0.537353696,-0.481875312,21,100
Market-Adjusted Model,12895,2022-11-30,0.0066224991,0.0007854251,0.0009376546,21,100
Market-Adjusted Model,12899,2022-11-30,0.0695837597,0.0608020892,0.0638989152,21,100
Market-Adjusted Model,12902,2022-11-30,0.0066384294,-0.000168668,0.0009535849,21,100
Market-Adjusted Model,12904,2022-11-30,0.0381045239,0.0306500152,0.0324196794,21,100
Market-Adjusted Model,12905,2022-11-30,0.0268414262,0.0225983484,0.0211565817,21,100
Market-Adjusted Model,12912,2022-11-30,-0.09206838,-0.09555915,-0.097753224,21,100
Market-Adjusted Model,12913,2022-11-30,-0.032407472,-0.033089294,-0.038092316,21,100
Market-Adjusted Model,12919,2022-11-30,0.5073949808,0.4492125209,0.5017101363,21,100
Market-Adjusted Model,12920,2022-11-30,-0.084800009,-0.093852054,-0.090484854,21,100
Market-Adjusted Model,12923,2022-11-30,-0.015940692,-0.018101725,-0.021625536,21,100
Market-Adjusted Model,12927,2022-11-30,0.0178130433,0.0210836158,0.0121281988,21,100
Market-Adjusted Model,12928,2022-11-30,0.0280029563,0.0488362818,0.0223181118,21,100
Market-Adjusted Model,12948,2022-11-30,-0.017351558,-0.023819605,-0.023036403,21,100
Market-Adjusted Model,12949,2022-11-30,0.0185845564,0.0120800318,0.0128997119,21,100
Market-Adjusted Model,12953,2022-11-30,-0.003127438,-0.008475202,-0.008812282,21,100
Market-Adjusted Model,12961,2022-11-30,-0.178571431,-0.165912771,-0.184256276,21,100
Market-Adjusted Model,12974,2022-11-30,0.0316883954,0.0260165285,0.0260035509,21,100
Market-Adjusted Model,12975,2022-11-30,0.0015331444,-0.004209391,-0.0041517,21,100
Market-Adjusted Model,12978,2022-11-30,-0.001132229,-0.006689278,-0.006817074,21,100
Market-Adjusted Model,12979,2022-11-30,0.0097411467,0.0027932633,0.0040563022,21,100
Market-Adjusted Model,12980,2022-11-30,0.0181709458,0.0113151903,0.0124861013,21,100
Market-Adjusted Model,12981,2022-11-30,-0.050095163,-0.054131698,-0.055780007,21,100
Market-Adjusted Model,12982,2022-11-30,0.0845070269,0.0830277079,0.0788221824,21,100
Market-Adjusted Model,12991,2022-11-30,0.0315473744,0.024990487,0.0258625299,21,100
Market-Adjusted Model,12994,2022-11-30,0.023303035,0.0194248115,0.0176181905,21,100
Market-Adjusted Model,12996,2022-11-30,0.0239001592,0.0167413341,0.0182153147,21,100
Market-Adjusted Model,12997,2022-11-30,-0.009168899,-0.01450328,-0.014853744,21,100
Market-Adjusted Model,12998,2022-11-30,0.0036203437,0.0005228986,-0.002064501,21,100
Market-Adjusted Model,12999,2022-11-30,0.0055228145,-0.000014749,-0.00016203,21,100
Market-Adjusted Model,13000,2022-11-30,0.0126315676,0.006531706,0.0069467231,21,100
Market-Adjusted Model,13001,2022-11-30,-0.101775109,-0.112147203,-0.107459954,21,100
Market-Adjusted Model,13002,2022-11-30,0.0194352327,0.0132643786,0.0137503882,21,100
Market-Adjusted Model,13006,2022-11-30,-0.010360712,-0.015014667,-0.016045557,21,100
Market-Adjusted Model,13007,2022-11-30,-0.000758184,-0.00285416,-0.006443028,21,100
Market-Adjusted Model,13016,2022-11-30,-0.029549657,-0.035589156,-0.035234501,21,100
Market-Adjusted Model,13019,2022-11-30,0.0985760775,0.0909200438,0.092891233,21,100
Market-Adjusted Model,13023,2022-11-30,0.0374963247,0.0301691832,0.0318114802,21,100
Market-Adjusted Model,13024,2022-11-30,0.0329633478,0.0259287157,0.0272785033,21,100
Market-Adjusted Model,13025,2022-11-30,0.0115311349,0.0050702848,0.0058462904,21,100
Market-Adjusted Model,13026,2022-11-30,0.0398825893,0.0325912232,0.0341977448,21,100
Market-Adjusted Model,13027,2022-11-30,0.0368026323,0.0298883751,0.0311177878,21,100
Market-Adjusted Model,13029,2022-11-30,0.0959464463,0.0861261245,0.0902616018,21,100
Market-Adjusted Model,13030,2022-11-30,-0.251360131,-0.281829543,-0.257044975,21,100
Market-Adjusted Model,13031,2022-11-30,-0.102890094,-0.01286747,-0.108574938,21,100
Market-Adjusted Model,13032,2022-11-30,-0.083663186,0.0164746878,-0.08934803,21,100
Market-Adjusted Model,13033,2022-11-30,0.0166424626,0.0102655005,0.0109576181,21,100
Market-Adjusted Model,13034,2022-11-30,-0.044937943,-0.05044225,-0.050622788,21,100
Market-Adjusted Model,13035,2022-11-30,0.0557661076,0.049295379,0.0500812631,21,100
Market-Adjusted Model,13046,2022-11-30,-0.026487809,-0.029887599,-0.032172653,21,100
Market-Adjusted Model,13076,2022-11-30,0.0509038844,0.044012775,0.0452190399,21,100
Market-Adjusted Model,13079,2022-11-30,-0.049597337,-0.050658811,-0.055282182,21,100
Market-Adjusted Model,13085,2022-11-30,-0.007680531,-0.011260122,-0.013365376,21,100
Market-Adjusted Model,13089,2022-11-30,-0.082134164,-0.09038126,-0.087819009,21,100
Market-Adjusted Model,13092,2022-11-30,-0.065449334,-0.072427137,-0.071134178,21,100
Market-Adjusted Model,13102,2022-11-30,0.006044876,0.0009926181,0.0003600315,21,100
Market-Adjusted Model,13103,2022-11-30,-0.118854322,-0.128519138,-0.124539166,21,100
Market-Adjusted Model,13105,2022-11-30,0.0537834578,0.0487831759,0.0480986133,21,100
Market-Adjusted Model,13107,2022-11-30,-0.725689041,-1.150856552,-0.731373885,21,100
Market-Adjusted Model,13108,2022-11-30,-0.198895042,-0.216326064,-0.204579887,21,100
Market-Adjusted Model,13111,2022-11-30,-0.438144347,-0.529847303,-0.443829192,21,100
Market-Adjusted Model,13114,2022-11-30,0.1132019766,0.1065603819,0.1075171321,21,100
Market-Adjusted Model,13116,2022-11-30,-0.154503319,-0.165954012,-0.160188164,21,100
Market-Adjusted Model,13122,2022-11-30,0.0548211471,0.047833486,0.0491363026,21,100
Market-Adjusted Model,13124,2022-11-30,-0.188995601,-0.202136797,-0.194680446,21,100
Market-Adjusted Model,13126,2022-11-30,0.0145888483,0.0087721182,0.0089040038,21,100
Market-Adjusted Model,13129,2022-11-30,-0.063899132,-0.066183546,-0.069583976,21,100
Market-Adjusted Model,13130,2022-11-30,0.0780740722,0.0686389014,0.0723892277,21,100
Market-Adjusted Model,13131,2022-11-30,0.0128507935,0.0068106331,0.007165949,21,100
Market-Adjusted Model,13132,2022-11-30,0.0231356496,0.0207539916,0.0174508051,21,100
Market-Adjusted Model,13137,2022-11-30,0.0064560044,-0.000581784,0.0007711599,21,100
Market-Adjusted Model,13138,2022-11-30,0.0054432961,-0.001607967,-0.000241548,21,100
Market-Adjusted Model,13142,2022-11-30,0.1292987403,0.1190587874,0.1236138958,21,100
Market-Adjusted Model,13159,2022-11-30,-0.271295239,-0.304618866,-0.276980083,21,100
Market-Adjusted Model,13168,2022-11-30,-0.131970269,-0.140204328,-0.137655114,21,100
Market-Adjusted Model,13176,2022-11-30,0.0000511284,-0.005871888,-0.005633716,21,100
Market-Adjusted Model,13180,2022-11-30,-0.046874956,-0.04936779,-0.052559801,21,100
Market-Adjusted Model,13181,2022-11-30,0.0907281654,0.087962031,0.0850433209,21,100
Market-Adjusted Model,13182,2022-11-30,0.0202468967,0.0140772432,0.0145620522,21,100
Market-Adjusted Model,13188,2022-11-30,0.0764397889,0.0687909419,0.0707549444,21,100
Market-Adjusted Model,13189,2022-11-30,0.0166959203,0.0101491262,0.0110110758,21,100
Market-Adjusted Model,13190,2022-11-30,0.0335622073,0.0264897843,0.0278773628,21,100
Market-Adjusted Model,13193,2022-11-30,-0.084946562,-0.093033903,-0.090631407,21,100
Market-Adjusted Model,13196,2022-11-30,-0.091221986,-0.099731484,-0.09690683,21,100
Market-Adjusted Model,13198,2022-11-30,0.0654789079,0.0591905148,0.0597940634,21,100
Market-Adjusted Model,13202,2022-11-30,0.1060834473,0.1203222303,0.1003986028,21,100
Market-Adjusted Model,13206,2022-11-30,-0.02196164,-0.025736039,-0.027646485,21,100
Market-Adjusted Model,13210,2022-11-30,-0.009131577,-0.008278596,-0.014816421,21,100
Market-Adjusted Model,13211,2022-11-30,0.0274199064,0.0227102238,0.0217350619,21,100
Market-Adjusted Model,13214,2022-11-30,0.0610171759,0.0628981509,0.0553323314,21,100
Market-Adjusted Model,13217,2022-11-30,0.034547192,0.0319280782,0.0288623475,21,100
Market-Adjusted Model,13219,2022-11-30,0.0074041856,0.0010878487,0.0017193411,21,100
Market-Adjusted Model,13220,2022-11-30,0.0454632592,0.0385948892,0.0397784147,21,100
Market-Adjusted Model,13221,2022-11-30,0.0724840373,0.0695286809,0.0667991928,21,100
Market-Adjusted Model,13228,2022-11-30,0.078009131,0.0691484311,0.0723242865,21,100
Market-Adjusted Model,13229,2022-11-30,0.0086273928,0.0024937338,0.0029425483,21,100
Market-Adjusted Model,13230,2022-11-30,0.0294768412,0.0292579036,0.0237919967,21,100
Market-Adjusted Model,13233,2022-11-30,0.0624043338,0.0580686646,0.0567194893,21,100
Market-Adjusted Model,13234,2022-11-30,-0.060270527,-0.066797802,-0.065955372,21,100
Market-Adjusted Model,13235,2022-11-30,-0.003525949,-0.009733769,-0.009210793,21,100
Market-Adjusted Model,13236,2022-11-30,0.0361131699,0.0305748732,0.0304283254,21,100
Market-Adjusted Model,13240,2022-11-30,0.0317352381,0.0244422853,0.0260503936,21,100
Market-Adjusted Model,13241,2022-11-30,0.0501218865,0.0422837831,0.044437042,21,100
Market-Adjusted Model,13242,2022-11-30,0.0286970914,0.0214730536,0.0230122469,21,100
Market-Adjusted Model,13244,2022-11-30,-0.167556651,-0.181723516,-0.173241496,21,100
Market-Adjusted Model,13245,2022-11-30,-0.033217963,-0.040049333,-0.038902808,21,100
Market-Adjusted Model,13246,2022-11-30,0.0482877239,0.040855749,0.0426028794,21,100
Market-Adjusted Model,13249,2022-11-30,0.1434091024,0.1356675653,0.1377242579,21,100
Market-Adjusted Model,13252,2022-11-30,0.0187890971,0.0125307776,0.0131042526,21,100
Market-Adjusted Model,13253,2022-11-30,-0.120689673,-0.122926225,-0.126374517,21,100
Market-Adjusted Model,13254,2022-11-30,0.0270939693,0.0205722736,0.0214091248,21,100
Market-Adjusted Model,13260,2022-11-30,-0.029090881,-0.031374288,-0.034775725,21,100
Market-Adjusted Model,13265,2022-11-30,-0.201296097,-0.196401069,-0.206980942,21,100
Market-Adjusted Model,13268,2022-11-30,0.0549981036,0.0484944311,0.0493132591,21,100
Market-Adjusted Model,13273,2022-11-30,0.0348226883,0.0275588916,0.0291378438,21,100
Market-Adjusted Model,13278,2022-11-30,0.0037579258,0.0002183165,-0.001926919,21,100
Market-Adjusted Model,13279,2022-11-30,-0.166667437,-0.117117789,-0.172352282,21,100
Market-Adjusted Model,13284,2022-11-30,0.0116404766,0.0055590339,0.0059556321,21,100
Market-Adjusted Model,13286,2022-11-30,-0.035238221,-0.039198033,-0.040923065,21,100
Market-Adjusted Model,13293,2022-11-30,0.0140486445,0.0088010131,0.0083638,21,100
Market-Adjusted Model,13296,2022-11-30,0.0454224982,0.0405865028,0.0397376537,21,100
Market-Adjusted Model,13300,2022-11-30,0.0401527696,0.0326167133,0.0344679251,21,100
Market-Adjusted Model,13301,2022-11-30,-0.283072202,-0.320164613,-0.288757046,21,100
Market-Adjusted Model,13302,2022-11-30,0.0363112881,0.0304072252,0.0306264436,21,100
Market-Adjusted Model,13303,2022-11-30,-0.00505561,-0.007218093,-0.010740454,21,100
Market-Adjusted Model,13305,2022-11-30,0.0160257872,0.0137940066,0.0103409427,21,100
Market-Adjusted Model,13308,2022-11-30,0.0222514642,0.0152341961,0.0165666197,21,100
Market-Adjusted Model,13310,2022-11-30,-0.021283966,-0.028077254,-0.02696881,21,100
Market-Adjusted Model,13315,2022-11-30,0.506818176,0.4180832138,0.5011333315,21,100
Market-Adjusted Model,13318,2022-11-30,-0.085732951,-0.093534999,-0.091417795,21,100
Market-Adjusted Model,13321,2022-11-30,-0.103397313,-0.110600024,-0.109082157,21,100
Market-Adjusted Model,13322,2022-11-30,0.0468311883,0.0389563842,0.0411463438,21,100
Market-Adjusted Model,13323,2022-11-30,0.1170033739,0.1137395179,0.1113185294,21,100
Market-Adjusted Model,13324,2022-11-30,-0.131782917,-0.134769113,-0.137467761,21,100
Market-Adjusted Model,13325,2022-11-30,-0.070032547,-0.077882068,-0.075717392,21,100
Market-Adjusted Model,13326,2022-11-30,-0.028287103,-0.032160669,-0.033971948,21,100
Market-Adjusted Model,13328,2022-11-30,-0.099118904,-0.099859939,-0.104803748,21,100
Market-Adjusted Model,13332,2022-11-30,-0.032948971,-0.036503949,-0.038633815,21,100
Market-Adjusted Model,13337,2022-11-30,0.0611888118,0.0580206363,0.0555039673,21,100
Market-Adjusted Model,13341,2022-11-30,-0.035112358,-0.04155802,-0.040797203,21,100
Market-Adjusted Model,13343,2022-11-30,0.0517090363,0.0485519441,0.0460241918,21,100
Market-Adjusted Model,13344,2022-11-30,0.0111666466,0.0063555659,0.0054818021,21,100
Market-Adjusted Model,13345,2022-11-30,0.0469477783,0.0391701863,0.0412629338,21,100
Market-Adjusted Model,13348,2022-11-30,0.0349464819,0.0277296942,0.0292616374,21,100
Market-Adjusted Model,13350,2022-11-30,-0.051896538,-0.050256302,-0.057581383,21,100
Market-Adjusted Model,13351,2022-11-30,0.0182546279,0.0120879222,0.0125697834,21,100
Market-Adjusted Model,13353,2022-11-30,-0.004635285,-0.009597531,-0.01032013,21,100
Market-Adjusted Model,13356,2022-11-30,-0.073169376,-0.079642181,-0.07885422,21,100
Market-Adjusted Model,13357,2022-11-30,0.0173267365,0.0110802347,0.011641892,21,100
Market-Adjusted Model,13360,2022-11-30,0.0027720007,-0.003372065,-0.002912844,21,100
Market-Adjusted Model,13361,2022-11-30,0.0322187978,0.0250131015,0.0265339533,21,100
Market-Adjusted Model,13364,2022-11-30,0.0254433742,0.018550588,0.0197585297,21,100
Market-Adjusted Model,13366,2022-11-30,-0.002138278,-0.006460559,-0.007823123,21,100
Market-Adjusted Model,13369,2022-11-30,0.0147058664,0.0739162918,0.0090210219,21,100
Market-Adjusted Model,13375,2022-11-30,-0.030129062,-0.034302769,-0.035813906,21,100
Market-Adjusted Model,13376,2022-11-30,-0.09090911,-0.076686217,-0.096593955,21,100
Market-Adjusted Model,13379,2022-11-30,0.0894385908,0.0986747063,0.0837537463,21,100
Market-Adjusted Model,13380,2022-11-30,-0.022590377,-0.028848403,-0.028275221,21,100
Market-Adjusted Model,13386,2022-11-30,0.0811097856,0.0714068875,0.0754249411,21,100
Market-Adjusted Model,13387,2022-11-30,0.0146978246,0.0078201176,0.0090129801,21,100
Market-Adjusted Model,13393,2022-11-30,0.0455514674,0.0379190427,0.0398666229,21,100
Market-Adjusted Model,13399,2022-11-30,0.0192926362,0.0236194186,0.0136077917,21,100
Market-Adjusted Model,13401,2022-11-30,0.1156210998,0.1048350373,0.1099362553,21,100
Market-Adjusted Model,13403,2022-11-30,0.3179571266,0.2869828694,0.3122722821,21,100
Market-Adjusted Model,13405,2022-11-30,0.0610569372,0.0570816056,0.0553720927,21,100
Market-Adjusted Model,13407,2022-11-30,0.064524562,0.0643632744,0.0588397175,21,100
Market-Adjusted Model,13410,2022-11-30,0.0310144839,0.0258001521,0.0253296394,21,100
Market-Adjusted Model,13411,2022-11-30,0.0846153997,0.09421296,0.0789305552,21,100
Market-Adjusted Model,13412,2022-11-30,-0.22984753,-0.249462872,-0.235532375,21,100
Market-Adjusted Model,13428,2022-11-30,0.0204752046,0.01414544,0.0147903601,21,100
Market-Adjusted Model,13429,2022-11-30,0.035825571,0.030006042,0.0301407265,21,100
Market-Adjusted Model,13431,2022-11-30,-0.042677357,-0.047914716,-0.048362201,21,100
Market-Adjusted Model,13436,2022-11-30,0.0118562314,0.0056877041,0.0061713869,21,100
Market-Adjusted Model,13437,2022-11-30,0.0261468524,0.0205560348,0.0204620079,21,100
Market-Adjusted Model,13439,2022-11-30,-0.010183241,-0.014939843,-0.015868085,21,100
Market-Adjusted Model,13441,2022-11-30,0.0885383124,0.0791868311,0.0828534679,21,100
Market-Adjusted Model,13446,2022-11-30,0.0280900118,0.0210152885,0.0224051673,21,100
Market-Adjusted Model,13447,2022-11-30,0.0449301207,0.0442731287,0.0392452762,21,100
Market-Adjusted Model,13452,2022-11-30,-0.035220945,-0.034872629,-0.040905789,21,100
Market-Adjusted Model,13453,2022-11-30,0.1220196201,0.1368993519,0.1163347756,21,100
Market-Adjusted Model,13455,2022-11-30,-0.186991882,-0.201734951,-0.192676726,21,100
Market-Adjusted Model,13501,2022-11-30,0.0321869432,0.0257299501,0.0265020987,21,100
Market-Adjusted Model,13503,2022-11-30,0.0085085695,0.0020127823,0.002823725,21,100
Market-Adjusted Model,13505,2022-11-30,0.0087149672,0.0023788055,0.0030301227,21,100
Market-Adjusted Model,13508,2022-11-30,-0.17629778,-0.186669175,-0.181982624,21,100
Market-Adjusted Model,13510,2022-11-30,0.0668852706,0.0584827075,0.0612004261,21,100
Market-Adjusted Model,13511,2022-11-30,-0.009274716,-0.010743783,-0.014959561,21,100
Market-Adjusted Model,13512,2022-11-30,-0.015469329,-0.020374367,-0.021154174,21,100
Market-Adjusted Model,13519,2022-11-30,-0.112809151,-0.122932559,-0.118493995,21,100
Market-Adjusted Model,13520,2022-11-30,-0.070207078,-0.076456732,-0.075891922,21,100
